mRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mgi_symbol	foldChange	absFoldChange	regulation	val.sig.up	val.sig.down	val.nsig.up	val.nsig.down	pred.sig.up	pred.sig.down	pred.nsig.up	pred.nsig.down	val.sig.up.freq	val.sig.down.freq	val.nsig.up.freq	val.nsig.down.freq	pred.sig.up.freq	pred.sig.down.freq	pred.nsig.up.freq	pred.nsig.down.freq
ENSMUSG00000062542	50.0233217332875	1.05605050743763	0.344135936208369	3.06870162724942	0.00214991196426251	0.0567563942398601	Syt9	2.07923166108055	2.07923166108055	Up					0	0	0	0					0	0	0	0
ENSMUSG00000112567	6.76203766481984	-1.05395318064608	0.344070987780207	-3.06318526721976	0.00218994432693998	0.0569642787186707	Gm32899	0.481646577489858	2.07621116132826	Down					0	0	0	0					0	0	0	0
ENSMUSG00000097180	10.2027603698596	-1.05270345957922	0.344286485883031	-3.05763805070429	0.00223088856791879	0.0573593145176543	2700038G22Rik	0.48206398008594	2.07441344159695	Down					0	0	0	0					0	0	0	0
ENSMUSG00000081604	129.711220703804	-1.04997710212648	0.289093424026214	-3.63196466907969	0.000281271637862881	0.0157591140631831	Gm11518	0.482975829999068	2.07049698532933	Down					0	0	0	0					0	0	0	0
ENSMUSG00000086583	703.432852697891	-1.04967346355875	0.245857193813163	-4.26944376643477	1.95961045370348e-05	0.00284554321855657	Gm15500	0.48307749079268	2.07006126151542	Down					0	0	0	0					0	0	0	0
ENSMUSG00000106037	97.1742448007879	-1.04708771509283	0.290575776588872	-3.6034927872681	0.000313969463868855	0.0169562654968686	Gm4332	0.483944089008607	2.06635440480029	Down					0	0	0	0					0	0	0	0
ENSMUSG00000066068	28.0380605378475	-1.04667493352727	0.320195354501511	-3.26886358222393	0.0010798034833899	0.0364335979138452	Gm13611	0.48408257411719	2.06576326740056	Down					0	0	0	0					0	0	0	0
ENSMUSG00000083179	101.843861048777	-1.04588604658621	0.284393751923796	-3.67759853903702	0.00023544013292238	0.0141375814053798	Gm12693	0.484347349998363	2.06463398633931	Down					0	0	0	0					0	0	0	0
ENSMUSG00000106636	61.692825790567	-1.0437391845357	0.342486130381832	-3.04753708820865	0.00230725052056704	0.058520511860534	Gm43813	0.4850686396529	2.06156390715254	Down					0	0	0	0					0	0	0	0
ENSMUSG00000107470	67.5997180615762	-1.04190641297306	0.276990402171332	-3.76152532652951	0.000168880317110584	0.0115503704142737	Gm3375	0.485685252949187	2.05894659952671	Down					0	0	0	0					0	0	0	0
ENSMUSG00000112096	22.7123178246491	-1.04168490701728	0.298291929232452	-3.49216591175527	0.000479120543764249	0.0220445228889348	A430103D13Rik	0.485759828956185	2.05863050089759	Down					0	0	0	0					0	0	0	0
ENSMUSG00000044641	32.222600034682	1.04073732537187	0.333135203642104	3.12406888852841	0.00178368691173627	0.0504732107899302	Pard6b	2.05727880845222	2.05727880845222	Up				mmu-miR-329-3p	0	0	0	1					0	0	0	0
ENSMUSG00000097263	12.8768450148798	-1.04042279382625	0.341990951941478	-3.04225239854968	0.00234814910486817	0.0590001606292691	Gm26804	0.486184972261447	2.05683033629893	Down					0	0	0	0					0	0	0	0
ENSMUSG00000066315	258.289887055557	-1.03862214576891	0.249716218032112	-4.15920981806375	3.19350447849643e-05	0.00379662673369703	Gm12918	0.486792165436631	2.05426477869266	Down					0	0	0	0					0	0	0	0
ENSMUSG00000108437	9.07102724671697	-1.03827461760498	0.336384081139052	-3.08657476920195	0.00202477017826955	0.0542613902237018	Gm19366	0.486909442033774	2.05376999021234	Down					0	0	0	0					0	0	0	0
ENSMUSG00000020303	271.251800331114	-1.03817182544534	0.343853103467078	-3.01923063941383	0.00253417528489393	0.0619177668918774	Stc2	0.486944135614033	2.05362366411705	Down					0	0	0	0			mmu-miR-532-5p,mmu-miR-155-5p		0	0	2	0
ENSMUSG00000070343	32.6647186776816	-1.03723688287737	0.308004222721609	-3.36760604680047	0.000758238590057775	0.0301952995000015	Gm10288	0.487259803400632	2.05229323868069	Down					0	0	0	0					0	0	0	0
ENSMUSG00000028069	375.240738883823	-1.03721499524211	0.276961641103671	-3.74497707014188	0.000180410252228	0.0119692404792763	Gpatch4	0.487267195847027	2.05226210285238	Down					0	0	0	0					0	0	0	0
ENSMUSG00000051723	12.8144666697685	-1.0352225544303	0.334844325568009	-3.09165327103637	0.00199045194842086	0.053944643575876	Rpl31-ps13	0.487940603412499	2.04942977281727	Down					0	0	0	0					0	0	0	0
ENSMUSG00000103693	5.28393151127787	-1.03508731558833	0.32668122574071	-3.16849342425905	0.00153231215312848	0.0456191218159966	Gm37529	0.487986345314481	2.04923766740964	Down					0	0	0	0					0	0	0	0
ENSMUSG00000091086	183.095704678867	-1.03486680644642	0.298306773646505	-3.46913613055511	0.000522134816364187	0.0232389350177769	Rpl6l	0.48806093742933	2.04892447501968	Down					0	0	0	0					0	0	0	0
ENSMUSG00000102466	3.52863580321491	-1.03366856602928	0.288110464395981	-3.58775085867275	0.000333542769971781	0.017532274858398	Gm38200	0.488466468226021	2.04722343302649	Down					0	0	0	0					0	0	0	0
ENSMUSG00000041372	21.076143422629	1.03337474785981	0.333933313034654	3.09455423440359	0.00197108894131847	0.0536342081513292	B4galnt3	2.04680653952022	2.04680653952022	Up					0	0	0	0					0	0	0	0
ENSMUSG00000021250	115.072587872893	1.03258819766492	0.344464495545698	2.99766220036437	0.00272059042590184	0.0650371643784415	Fos	2.04569093486536	2.04569093486536	Up			mmu-miR-155-5p,mmu-miR-7b-5p		0	0	2	0			mmu-miR-335-3p	mmu-miR-148a-3p,mmu-miR-101a-3p,mmu-miR-503-3p	0	0	1	3
ENSMUSG00000038276	18.4336206633084	-1.03154613425499	0.34385851720524	-2.99991444923053	0.0027005544566604	0.0646454346557869	Asic3	0.48918560823768	2.04421385903514	Down					0	0	0	0					0	0	0	0
ENSMUSG00000086657	5.7998639153235	-1.03045015118827	0.34339573026722	-3.00076576486961	0.00269301634676535	0.0645522213350493	Stamos	0.489557372765822	2.04266150533156	Down					0	0	0	0					0	0	0	0
ENSMUSG00000097391	11.2952736671818	-1.02932840532194	0.342654939676008	-3.00397947362208	0.00266473302348659	0.0640475994274646	Mirg	0.489938168772016	2.04107388184596	Down					0	0	0	0					0	0	0	0
ENSMUSG00000051255	16.0871723278926	-1.02889266337039	0.341406937998601	-3.01368410789181	0.00258096388312803	0.0625433573539398	Gm6563	0.490086168765798	2.04045750264354	Down					0	0	0	0					0	0	0	0
ENSMUSG00000108231	42.4026131765372	-1.02801217154258	0.291223876792186	-3.52997213987424	0.000415603428686472	0.0203370141871607	Gm4045	0.490385364757119	2.03921257008819	Down					0	0	0	0					0	0	0	0
ENSMUSG00000021948	195.19937715545	1.0276394001338	0.260341141272862	3.94728007686168	7.90440696733955e-05	0.00660465401035155	Prkcd	2.03868573529475	2.03868573529475	Up			mmu-miR-466i-5p,mmu-miR-511-3p	mmu-miR-329-3p,mmu-miR-669f-3p,mmu-miR-1198-5p	0	0	2	3			mmu-miR-26b-5p,mmu-miR-505-3p,mmu-miR-26a-5p	mmu-miR-669f-3p	0	0	3	1
ENSMUSG00000078784	348.239140129133	-1.02483086083086	0.282241275686629	-3.63104531163163	0.000282275615582192	0.0157591140631831	1810022K09Rik	0.491467914776798	2.03472082293338	Down					0	0	0	0			mmu-miR-653-5p		0	0	1	0
ENSMUSG00000097819	41.9566856689637	-1.02466314627223	0.242670398785748	-4.2224480257969	2.41663136459311e-05	0.00320164828952724	Gm26813	0.49152505167221	2.03448429860882	Down					0	0	0	0					0	0	0	0
ENSMUSG00000103364	57.6570783551228	-1.02463919010962	0.333531087228524	-3.07209501406258	0.00212562053631921	0.0566214168125692	Gm38157	0.4915332135855	2.03445051597933	Down					0	0	0	0					0	0	0	0
ENSMUSG00000105814	13.2716851708949	-1.0243354198068	0.32104778758694	-3.19060108623052	0.00141977163751533	0.0433360517022212	Mir703	0.491636720501042	2.03402219220092	Down					0	0	0	0					0	0	0	0
ENSMUSG00000074971	383.089314593574	-1.02032056867283	0.338742796438888	-3.0120804911549	0.00259463788635191	0.0627888190148057	Fibin	0.493006793338605	2.02836961581822	Down					0	0	0	0					0	0	0	0
ENSMUSG00000081400	35.0975302998109	-1.01770813264242	0.30800714939826	-3.30417048640161	0.000952578843176631	0.0342521866878465	Gm13680	0.49390034013005	2.02469996221644	Down					0	0	0	0					0	0	0	0
ENSMUSG00000100755	291.775764627079	-1.01638681385791	0.253777834821222	-4.00502594946451	6.2010673475067e-05	0.00560437280580274	Rps23-ps1	0.494352895048175	2.02284645243667	Down					0	0	0	0					0	0	0	0
ENSMUSG00000081559	4.29599468228617	-1.01265636196381	0.343499167058851	-2.94806060414789	0.00319774368532913	0.0725285936516265	Gm12411	0.495632823215755	2.01762262941308	Down					0	0	0	0					0	0	0	0
ENSMUSG00000052496	51.6174401940904	1.01223754656303	0.274855997377752	3.68279228476085	0.000230693127193375	0.0139503301420768	Pkdrej	2.01703699713157	2.01703699713157	Up				mmu-miR-1199-5p	0	0	0	1					0	0	0	0
ENSMUSG00000107576	5.42876727830435	-1.01118673789587	0.34327327875831	-2.94571934510468	0.00322204606458729	0.0728633808295595	Gm44093	0.49613796465327	2.01556839275313	Down					0	0	0	0					0	0	0	0
ENSMUSG00000044033	110.353453681476	-1.01064324112844	0.297669142053714	-3.39518982100626	0.000685810342168439	0.0285174751201214	Ccdc141	0.496324906571222	2.01480922428079	Down					0	0	0	0					0	0	0	0
ENSMUSG00000112239	29.566694146522	-1.0089865278777	0.344476332604555	-2.92904455945881	0.00340005676605827	0.0756640773290906	Gm17823	0.496895186728154	2.01249685388297	Down					0	0	0	0					0	0	0	0
ENSMUSG00000042254	879.931300775571	1.00896615163071	0.329012961974722	3.06664559832215	0.00216475352091021	0.0568592025590937	Cilp	2.01246843010511	2.01246843010511	Up					0	0	0	0			mmu-miR-190a-5p		0	0	1	0
ENSMUSG00000082064	13.5132754953428	-1.00811374172317	0.329752437748944	-3.05718359083276	0.00223427385216108	0.0573593145176543	Rpl5-ps2	0.497195883989809	2.01127972334642	Down					0	0	0	0					0	0	0	0
ENSMUSG00000081684	183.523805764362	-1.00796646434528	0.232378279667715	-4.33761049348761	1.44040126738254e-05	0.0023625248194828	Rps2-ps13	0.497246642772341	2.01107441253824	Down					0	0	0	0					0	0	0	0
ENSMUSG00000057036	246.690194518258	-1.00795970149942	0.282634248603718	-3.5663041774979	0.00036205111753668	0.0185357615492623	Gm7536	0.497248973694805	2.01106498535232	Down					0	0	0	0			mmu-miR-221-3p		0	0	1	0
ENSMUSG00000028329	194.964106667638	-1.00597370599983	0.332959038283994	-3.02131370628779	0.00251680458865753	0.0617061195138128	Xpa	0.497933951615575	2.00829848367528	Down					0	0	0	0					0	0	0	0
ENSMUSG00000066180	25.1624613039936	-1.00541088100166	0.300125417623375	-3.34996911945439	0.000808205701194511	0.0311907533572104	Gm10155	0.498128243784157	2.00751515795059	Down					0	0	0	0					0	0	0	0
ENSMUSG00000103220	48.1623462099094	-1.00485101377913	0.344009607276993	-2.92099695044282	0.00348913242754026	0.0768737460465772	Gm37728	0.498321590117957	2.00673625191172	Down					0	0	0	0					0	0	0	0
ENSMUSG00000070392	235.274188103031	-1.00461731667799	0.344421518050107	-2.91682506472151	0.0035361403800463	0.0775237508566091	Gm20634	0.498402318019856	2.006411214083	Down					0	0	0	0					0	0	0	0
ENSMUSG00000103367	52.7763342074066	1.00432494863267	0.343494683774706	2.92384422837646	0.00345737715265589	0.0764593993534911	Gm38158	2.00600464784922	2.00600464784922	Up					0	0	0	0					0	0	0	0
ENSMUSG00000070305	110.730650607319	1.0040678841517	0.312052126643304	3.2176287178437	0.00129255015498446	0.0411487624976573	Mpzl3	2.0056472427223	2.0056472427223	Up					0	0	0	0					0	0	0	0
ENSMUSG00000033488	9.540728228189	1.0017208619784	0.342814836377109	2.92204641013981	0.00347739719945589	0.0767106027287193	BC026585	2.00238704461999	2.00238704461999	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031497	14.8712154715272	1.00138284752854	0.331495585354807	3.02080296621971	0.00252105354245743	0.0617061195138128	Tnfsf13b	2.0019179527793	2.0019179527793	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063568	16.3753241698976	-1.00052848484707	0.325830424378205	-3.07070307125681	0.00213555409748565	0.0567154501991917	Jazf1	0.499816874652227	2.00073276976853	Down			mmu-miR-324-3p	mmu-miR-136-5p	0	0	1	1		mmu-miR-181b-5p,mmu-miR-181a-5p	mmu-miR-138-5p,mmu-miR-182-5p,mmu-miR-421-5p	mmu-miR-181c-5p	0	2	3	1
ENSMUSG00000091154	47.6685843760518	-1.00033653353633	0.343760722301786	-2.9099791472341	0.00361452871443853	0.0786581838422165	Proscos	0.499883379966413	2.00046658896159	Down					0	0	0	0					0	0	0	0
ENSMUSG00000025795	879.808515949843	0.998158151449862	0.219096511673198	4.55579207458447	5.2188541913762e-06	0.00123262377528051	Rassf3	1.99744828493924	1.99744828493924	Up	mmu-miR-9-5p		NA		1	0	0	0					0	0	0	0
ENSMUSG00000018509	200.888306538993	-0.997648249213582	0.263694892317183	-3.78334309188503	0.000154735886285232	0.010920284819349	Cenpv	0.500815719388794	1.99674243695949	Down					0	0	0	0				mmu-miR-329-3p	0	0	0	1
ENSMUSG00000076137	7.50046433173872	-0.996987579069784	0.343764756250355	-2.90020300494011	0.00372921052506891	0.0803640331399886	Gm26384	0.501045116285589	1.99582825477539	Down					0	0	0	0					0	0	0	0
ENSMUSG00000040640	8.42684719294784	0.996861835066177	0.273841562349339	3.64028683781201	0.00027233448709334	0.0155935207811683	Erc2	1.99565430775845	1.99565430775845	Up	mmu-miR-9-5p	mmu-miR-541-5p	NA	NA	1	1	0	0			mmu-miR-32-5p	mmu-miR-329-3p,mmu-miR-134-5p	0	0	1	2
ENSMUSG00000080885	172.988014628516	-0.996709090009136	0.275752885102069	-3.6145010400896	0.000300926608166852	0.0164846301959933	Rpl10-ps6	0.501141844317667	1.99544302943123	Down					0	0	0	0					0	0	0	0
ENSMUSG00000021256	66.9094993522226	0.996417997883252	0.301732996213561	3.30231698351613	0.000958896403186402	0.0342521866878465	Vash1	1.99504045013259	1.99504045013259	Up			mmu-miR-214-3p	mmu-miR-324-5p	0	0	1	1				mmu-miR-532-3p,mmu-miR-298-5p,mmu-miR-224-5p	0	0	0	3
ENSMUSG00000081406	744.290524442966	-0.99622297275537	0.248043453847158	-4.01632438713433	5.91128759695021e-05	0.00542552064727337	Rps6-ps4	0.501310732916939	1.99477077656282	Down					0	0	0	0					0	0	0	0
ENSMUSG00000061576	31.4203776536062	0.996130498510575	0.335581498901096	2.96837132491669	0.00299382421430794	0.0696928608604231	Dpp6	1.99464291932061	1.99464291932061	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030223	10.3141545993211	0.995335738037573	0.333801615988418	2.98181821286362	0.00286542088311792	0.0677677777350478	Ptpro	1.99354440110601	1.99354440110601	Up				mmu-miR-376c-3p	0	0	0	1					0	0	0	0
ENSMUSG00000081675	12.821474380312	-0.995265879103559	0.338199881462941	-2.94283331738133	0.0032522347167288	0.073202142023042	Gm12712	0.501643416189132	1.99344787099324	Down					0	0	0	0					0	0	0	0
ENSMUSG00000083192	11.4838349670666	-0.994943925190388	0.316727419024379	-3.14132552292167	0.00168184985385537	0.0484427452214536	Rpl31-ps12	0.501755376151969	1.99300305991565	Down					0	0	0	0					0	0	0	0
ENSMUSG00000104476	9.86059658347985	-0.994883050282505	0.339420743596882	-2.93112035445922	0.00337741903796755	0.0753496232223642	Gm38211	0.501776548302603	1.99291896638608	Down					0	0	0	0					0	0	0	0
ENSMUSG00000100967	21.2161087201955	-0.994495830371252	0.321351513540053	-3.0947289446866	0.00196992834440795	0.0536342081513292	Gm29666	0.50191124339903	1.99238413793607	Down					0	0	0	0					0	0	0	0
ENSMUSG00000030291	325.794192299564	-0.993763085500913	0.222342621510196	-4.46951231730144	7.83981446096889e-06	0.00152609311386377	Med21	0.502166228888192	1.99137246288749	Down					0	0	0	0					0	0	0	0
ENSMUSG00000032988	17.2954761356584	0.993613723199924	0.341385244242044	2.91053506253904	0.00360810480750851	0.0786501235666592	Slc16a8	1.99116630665314	1.99116630665314	Up					0	0	0	0					0	0	0	0
ENSMUSG00000067367	444.881224717975	-0.991030305087367	0.308761923491716	-3.20969079956504	0.00132877825105011	0.0417939539602618	Lyar	0.503118343191397	1.98760393758806	Down					0	0	0	0					0	0	0	0
ENSMUSG00000056367	307.307364943615	0.990494127362091	0.344390606182044	2.87607765595825	0.00402650637798455	0.0833242219388064	Actr3b	1.9868653816792	1.9868653816792	Up					0	0	0	0			mmu-miR-301a-3p		0	0	1	0
ENSMUSG00000092072	5.69658810549589	-0.989536627816297	0.343507697742438	-2.88068254167117	0.00396815095941159	0.0828225832372536	Gm4540	0.503639510571435	1.98554716024044	Down					0	0	0	0			mmu-miR-653-5p		0	0	1	0
ENSMUSG00000110125	20.8548338084925	-0.989169052240956	0.337285612071545	-2.93273420756274	0.00335991396869152	0.0750536141757902	Gm33148	0.503767846195482	1.98504133908531	Down					0	0	0	0					0	0	0	0
ENSMUSG00000108614	6.25427864714247	-0.989122909034467	0.316905496432904	-3.12119202780658	0.00180120538829617	0.0507258382325571	2610306O10Rik	0.503783958980815	1.98497785047197	Down					0	0	0	0					0	0	0	0
ENSMUSG00000112806	6.83200368136026	-0.987897514026238	0.341779177599486	-2.89045553027781	0.00384683952613085	0.0820011015233237	ENSMUSG00000112806	0.504212044321616	1.98329256760503	Down					0	0	0	0					0	0	0	0
ENSMUSG00000090386	119.081960629405	-0.987277994247678	0.305780112629984	-3.22871878670003	0.00124346102962161	0.0404901997770538	Mir99ahg	0.504428608739847	1.98244108814165	Down			mmu-miR-17-5p		0	0	1	0					0	0	0	0
ENSMUSG00000083911	4.06617702338086	-0.985878779512419	0.343172679628198	-2.87283585797257	0.00406805417053664	0.083890001835723	Gm4342	0.504918072069949	1.98051932643335	Down					0	0	0	0					0	0	0	0
ENSMUSG00000028259	9.75164487442333	0.985052174125206	0.342347181335605	2.87734857428124	0.00401032331871835	0.0833156065227032	Fhl5	1.97938489469978	1.97938489469978	Up					0	0	0	0			mmu-miR-7b-5p		0	0	1	0
ENSMUSG00000033581	25.045882012626	-0.984758731101419	0.322108647052538	-3.05722538066728	0.00223396236210663	0.0573593145176543	Igf2bp2	0.505310221660208	1.97898233032864	Down					0	0	0	0		mmu-miR-181b-5p,mmu-miR-181d-5p	mmu-let-7g-5p,mmu-miR-98-5p,mmu-let-7f-5p	mmu-let-7b-5p,mmu-let-7c-5p,mmu-let-7e-5p,mmu-let-7a-5p,mmu-miR-672-5p,mmu-let-7i-5p	0	2	3	6
ENSMUSG00000024039	7.43625447351223	-0.984327343307821	0.34175642973673	-2.88020138806486	0.00397421224746898	0.0828225832372536	Cbs	0.505461339705977	1.97839067292801	Down					0	0	0	0					0	0	0	0
ENSMUSG00000098181	12.4695178807342	-0.981654690019155	0.333682628556494	-2.94188131478638	0.00326224931053087	0.0733343709222637	Rps12-ps24	0.506398595998804	1.97472901366883	Down					0	0	0	0					0	0	0	0
ENSMUSG00000044645	15.2093400197833	-0.979807365878423	0.322813305790138	-3.03521369257127	0.00240365315568801	0.059885108297971	Gm7334	0.507047438275093	1.97220205549576	Down					0	0	0	0					0	0	0	0
ENSMUSG00000005980	92.1187537265594	0.979680478216982	0.328182094802531	2.98517345623764	0.00283417560565247	0.0672626496461359	Dnase1	1.97202860435394	1.97202860435394	Up					0	0	0	0					0	0	0	0
ENSMUSG00000073418	255.904514917458	0.97934186020746	0.298427169814801	3.28167794110443	0.00103191392330903	0.0355848743235155	C4b	1.97156579965736	1.97156579965736	Up					0	0	0	0			mmu-miR-10a-5p,mmu-miR-10b-5p		0	0	2	0
ENSMUSG00000079711	13.5037424067819	-0.978522747515989	0.344254625722339	-2.84243892282576	0.00447698083784357	0.089307701082839	Smok4a	0.507499129390442	1.97044673002908	Down					0	0	0	0					0	0	0	0
ENSMUSG00000106930	6.81964416714723	-0.977117243427783	0.33669461590113	-2.90208752169269	0.00370684961098568	0.0800769926939029	Gm6450	0.50799378671295	1.96852801383783	Down					0	0	0	0					0	0	0	0
ENSMUSG00000022490	1570.27172438972	-0.976175864378393	0.280863143760749	-3.47562820563576	0.000509658319812377	0.0227407745016535	Ppp1r1a	0.508325368058533	1.96724394027262	Down			mmu-miR-324-3p	mmu-miR-149-5p	0	0	1	1			mmu-miR-199a-5p		0	0	1	0
ENSMUSG00000085307	10.7155373857044	-0.975696009820982	0.339198003504493	-2.87647922375834	0.00402138667590105	0.0833156065227032	Gm11525	0.508494470195549	1.96658972439845	Down					0	0	0	0					0	0	0	0
ENSMUSG00000079620	23.2010519123522	-0.975266568205218	0.331109440196554	-2.9454508081264	0.00322484422323443	0.0728633808295595	Muc4	0.508645854365049	1.96600442413576	Down					0	0	0	0					0	0	0	0
ENSMUSG00000103867	15.5577246133714	-0.974536506042542	0.344385131494868	-2.82978681980951	0.00465790288194076	0.0912940230502353	9630010A21Rik	0.508903314919862	1.96500979789741	Down					0	0	0	0					0	0	0	0
ENSMUSG00000030336	17.3704075707355	0.972887368560647	0.341122581500944	2.85201690336631	0.00434427904304966	0.0877475016745515	Cd27	1.96276488834736	1.96276488834736	Up					0	0	0	0			mmu-miR-466i-5p		0	0	1	0
ENSMUSG00000068240	421.839911687112	-0.972676653512917	0.252282811294963	-3.85550108832301	0.000115492816811288	0.00881827481463432	Gm11808	0.509559791468518	1.96247823463085	Down					0	0	0	0					0	0	0	0
ENSMUSG00000044424	57.8030007768706	-0.970491694012194	0.264811211534188	-3.6648436763294	0.000247489701826256	0.0145648922862136	Gm9493	0.510332103702553	1.95950831379178	Down					0	0	0	0					0	0	0	0
ENSMUSG00000087249	161.695752721198	-0.96895033802839	0.27137694370464	-3.57049616964871	0.000356305664919223	0.0182999646871645	Gm16062	0.510877627023434	1.95741591939811	Down					0	0	0	0					0	0	0	0
ENSMUSG00000073676	1168.75350769842	-0.968829992870143	0.235370432099385	-4.11619243856872	3.85182737785935e-05	0.00422364306167195	Hspe1	0.510920244632494	1.95725264462617	Down					0	0	0	0			mmu-miR-194-5p		0	0	1	0
ENSMUSG00000074766	17.8186642071971	0.96861469534297	0.336685003188458	2.87691666147895	0.00401581638364847	0.0833156065227032	Ism1	1.95696057998235	1.95696057998235	Up			mmu-miR-340-5p		0	0	1	0					0	0	0	0
ENSMUSG00000000567	79.4314954924862	0.968093183188818	0.315867142152812	3.06487460706017	0.00217761275224389	0.0569642787186707	Sox9	1.9562532965585	1.9562532965585	Up			mmu-miR-199a-5p	mmu-miR-145a-5p	0	0	1	1	mmu-miR-384-5p		mmu-miR-30b-5p,mmu-miR-30d-5p,mmu-miR-30a-5p,mmu-miR-30e-5p,mmu-miR-30c-5p		1	0	5	0
ENSMUSG00000019920	860.483729108871	0.966295067641117	0.296845518285647	3.25521191366371	0.0011330778563333	0.0375867811743222	Lims1	1.95381662200021	1.95381662200021	Up			mmu-miR-7b-5p		0	0	1	0	mmu-miR-29b-1-5p		mmu-miR-29a-5p,mmu-miR-24-1-5p		1	0	2	0
ENSMUSG00000030433	1578.68512034759	0.966167325924867	0.333543041903425	2.89667960216245	0.00377134700955996	0.0810748069506616	Sbk2	1.9536436312903	1.9536436312903	Up					0	0	0	0					0	0	0	0
ENSMUSG00000106379	4.71142993580528	0.966053239366611	0.331423450716656	2.91486084426934	0.00355847170758241	0.0778207010223639	Lhfpl3	1.95348914565116	1.95348914565116	Up			mmu-miR-26b-5p,mmu-miR-26a-5p	mmu-miR-3074-5p	0	0	2	1			mmu-miR-340-5p,mmu-miR-411-3p		0	0	2	0
ENSMUSG00000107884	6.64514412186296	-0.965587133347208	0.339883152165978	-2.84093850252299	0.00449809855768259	0.0896280290785032	Gm44144	0.512069972078467	1.95285811417734	Down					0	0	0	0					0	0	0	0
ENSMUSG00000086891	3.27762752951125	-0.965363353819006	0.325521924365566	-2.9655862833217	0.00302106588045119	0.0697720482481257	Gm15963	0.512149406512759	1.95255522564994	Down					0	0	0	0					0	0	0	0
ENSMUSG00000021807	2514.21238544459	-0.964161947740849	0.247974456952645	-3.88815025381817	0.000101011091749167	0.00798799321091404	Rtraf	0.512576077194549	1.9509299097087	Down					0	0	0	0					0	0	0	0
ENSMUSG00000069171	14.9210080879596	-0.962209008807364	0.339815527973244	-2.83156280275434	0.00463211360080533	0.0909681378322236	Nr2f1	0.513270408005294	1.94829077305716	Down					0	0	0	0			mmu-miR-144-3p	mmu-miR-324-5p,mmu-miR-369-3p,mmu-miR-376c-3p,mmu-miR-298-5p	0	0	1	4
ENSMUSG00000029279	41.7980283293054	-0.960884274828822	0.270466124676945	-3.55269731459546	0.00038130293484448	0.0192459175520834	Brdt	0.513741927627682	1.94650260417273	Down					0	0	0	0					0	0	0	0
ENSMUSG00000096544	31.3218205742594	-0.958143592775646	0.341651376886631	-2.80444821123488	0.00504027840988085	0.0959006356096986	Gm4617	0.514718808726928	1.94280835097776	Down					0	0	0	0					0	0	0	0
ENSMUSG00000004096	1797.61993317786	-0.956665710615129	0.264277501174858	-3.6199286975328	0.000294684208399159	0.0162617946030614	Cwc15	0.515246351610269	1.94081917683601	Down					0	0	0	0					0	0	0	0
ENSMUSG00000064370	507643.141301405	-0.956664739074048	0.333551415436315	-2.86811776176289	0.00412921808948818	0.0846585292097148	mt-Cytb	0.51524669858808	1.94081786984813	Down					0	0	0	0					0	0	0	0
ENSMUSG00000023092	12090.7784275925	0.954651103908607	0.291797272592551	3.27162449267176	0.00106931498284405	0.0362176780231349	Fhl1	1.93811087154685	1.93811087154685	Up				mmu-miR-425-5p	0	0	0	1			mmu-miR-96-5p		0	0	1	0
ENSMUSG00000003279	4.83264577592194	-0.954066662569881	0.300525449727113	-3.17466179132651	0.00150011235533315	0.0449627584811698	Dlgap1	0.516175416287379	1.93732589434917	Down			mmu-miR-384-3p	mmu-miR-425-5p	0	0	1	1	mmu-miR-384-5p		mmu-miR-30b-5p,mmu-miR-30d-5p,mmu-miR-30a-5p,mmu-miR-30e-5p,mmu-miR-30c-5p,mmu-let-7g-5p,mmu-miR-98-5p,mmu-let-7f-5p	mmu-let-7b-5p,mmu-let-7c-5p,mmu-let-7e-5p,mmu-let-7a-5p,mmu-let-7i-5p	1	0	8	5
ENSMUSG00000036902	241.973609815205	0.953875639182732	0.338550380057515	2.81752937043131	0.00483946882746574	0.0926771360105168	Neto2	1.93706939519678	1.93706939519678	Up	mmu-miR-9-5p		mmu-miR-340-5p,mmu-miR-30e-5p	mmu-miR-149-5p	1	0	2	1			mmu-miR-106b-5p		0	0	1	0
ENSMUSG00000094191	9.29995207332905	-0.953118430388031	0.319771743182311	-2.98062117966637	0.00287664399393918	0.0679424956115181	Rpl31-ps14	0.516514791562804	1.93605297725226	Down					0	0	0	0					0	0	0	0
ENSMUSG00000025213	169.104556035018	-0.950585589673785	0.320271791519163	-2.96805905123527	0.00299686750064998	0.0696928608604231	Kazald1	0.517422397627109	1.93265696379976	Down					0	0	0	0					0	0	0	0
ENSMUSG00000083481	9.09713437013553	-0.948621074512182	0.315387521077488	-3.0077952078488	0.00263150403797747	0.0635056029162855	Rps8-ps2	0.518127450672131	1.93002705937076	Down					0	0	0	0					0	0	0	0
ENSMUSG00000058600	2938.86793319987	-0.948514680028113	0.266255382066681	-3.56242443876897	0.000367445686069927	0.0187038301236859	Rpl30	0.518165662445215	1.92988473084267	Down					0	0	0	0					0	0	0	0
ENSMUSG00000028173	579.547222992813	0.947511993382857	0.297457676917093	3.18536742168852	0.00144570328912721	0.0437948334172139	Wls	1.92854390876897	1.92854390876897	Up					0	0	0	0					0	0	0	0
