baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mgi_symbol	foldChange	absFoldChange	regulation	val.sig.up	val.sig.down	val.nsig.up	val.nsig.down	pred.sig.up	pred.sig.down	pred.nsig.up	pred.nsig.down	val.sig.up.freq	val.sig.down.freq	val.nsig.up.freq	val.nsig.down.freq	pred.sig.up.freq	pred.sig.down.freq	pred.nsig.up.freq	pred.nsig.down.freq
ENSMUSG00000030527	464.339111527014	0.921787484382065	0.245486973283909	3.75493441485388	0.000173386874266599	0.0247985354657832	Crtc3	1.89446105781292	1.89446105781292	Up					0	0	0	0					0	0	0	0
ENSMUSG00000045672	48.2193707468318	-0.919947328229647	0.302603438069663	-3.04010864548691	0.00236492820517726	0.074883713692534	Col27a1	0.528528316121548	1.89204621492792	Down					0	0	0	0					0	0	0	0
ENSMUSG00000107789	664.74464221593	0.918097269132921	0.294789562775379	3.11441579033273	0.00184309559235513	0.0681347428561039	Gm44965	1.88962147942884	1.88962147942884	Up					0	0	0	0					0	0	0	0
ENSMUSG00000073643	302.633434987782	0.917797842166359	0.294348694152508	3.1180632372394	0.0018204373916909	0.0681347428561039	Wdfy1	1.88922933493526	1.88922933493526	Up			mmu-miR-201-5p		0	0	1	0					0	0	0	0
ENSMUSG00000026790	383.416319308366	0.917368201663058	0.295051624886549	3.10917861244044	0.00187608266417449	0.0681347428561039	Odf2	1.88866679845383	1.88866679845383	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029686	2800.52360489654	0.915660485008652	0.265323072084184	3.45111519256841	0.000558275236091482	0.0387270835503647	Cul1	1.8864325081075	1.8864325081075	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022122	265.666980213613	0.911333836124425	0.306394816408385	2.97437746110474	0.00293583688961798	0.0843135043180667	Ednrb	1.8807835634123	1.8807835634123	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029730	238.364898395582	0.910748045789848	0.269158959207497	3.38368096113696	0.000715210582126255	0.0442387545486011	Mcm7	1.88002004710685	1.88002004710685	Up					0	0	0	0					0	0	0	0
ENSMUSG00000002455	1239.30124381021	0.910491513724416	0.261500907147389	3.48179103337198	0.000498072210513501	0.0375391287134025	Prpf6	1.87968578204324	1.87968578204324	Up					0	0	0	0					0	0	0	0
ENSMUSG00000045896	3695.89048948454	0.90930870401848	0.278929333063985	3.25999669532745	0.00111413511930829	0.0551311194871052	Paip2b	1.87814533214213	1.87814533214213	Up					0	0	0	0					0	0	0	0
ENSMUSG00000042167	216.708298452921	0.907190875339781	0.268551499389486	3.37808903469969	0.000729914436788314	0.0444679779391446	Papd4	1.87539029945874	1.87539029945874	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028195	929.699147516554	0.906988808750273	0.312758374610685	2.89996649931204	0.0037320254480044	0.0969333326462434	Cyr61	1.87512764714913	1.87512764714913	Up					0	0	0	0					0	0	0	0
ENSMUSG00000045725	18.7738052263163	-0.906947406361587	0.305141290409334	-2.97222118037502	0.00295653610661014	0.0845660472112283	Prr15	0.533312332033065	1.87507383560371	Down					0	0	0	0					0	0	0	0
ENSMUSG00000026042	307.443148624553	-0.906706094572543	0.311778202065978	-2.90817667355932	0.00363542889456501	0.0958578009588235	Col5a2	0.533401543760377	1.87476022838291	Down					0	0	0	0					0	0	0	0
ENSMUSG00000070436	661.576018937297	-0.905422631296418	0.299912034424995	-3.01896065302059	0.00253643471128954	0.0774551587068446	Serpinh1	0.533876284356499	1.87309312906704	Down					0	0	0	0					0	0	0	0
ENSMUSG00000030616	58.9555538866673	-0.901953187842572	0.304783038365931	-2.9593286840315	0.00308310071369973	0.0868474954361906	Sytl2	0.535161713706323	1.86859406117524	Down					0	0	0	0					0	0	0	0
ENSMUSG00000004934	463.164392670341	0.897682593604024	0.299532207679343	2.9969484769565	0.00272696798012708	0.0811259311923578	Pias4	1.86307092049673	1.86307092049673	Up					0	0	0	0					0	0	0	0
ENSMUSG00000011831	615.897029960472	0.897061143529326	0.284021900934208	3.15842243354721	0.00158625515898811	0.0641527035682538	Evi5	1.86226856365787	1.86226856365787	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030748	178.59170716485	0.896536210695303	0.290464814358007	3.08655701612896	0.00202489109208812	0.0703969748525717	Il4ra	1.86159108985902	1.86159108985902	Up					0	0	0	0					0	0	0	0
ENSMUSG00000049739	378.544794100499	0.896115682780168	0.252370620431597	3.55079240700703	0.00038407322870589	0.0333424975446722	Zfp646	1.86104853795927	1.86104853795927	Up					0	0	0	0					0	0	0	0
ENSMUSG00000008429	1595.38702202106	0.894726970436759	0.238311907110439	3.75443670140294	0.000173731740548431	0.0247985354657832	Herpud2	1.85925798796482	1.85925798796482	Up					0	0	0	0				mmu-miR-369-3p	0	0	0	1
ENSMUSG00000029769	317.370949704195	0.892895394843707	0.285748613024901	3.12475845601356	0.00177951116587753	0.0680846475707525	Ccdc136	1.85689906198063	1.85689906198063	Up					0	0	0	0					0	0	0	0
ENSMUSG00000005534	2756.07505467662	0.891643270344185	0.254610174588178	3.50199386880898	0.000461790245320573	0.036080401009389	Insr	1.8552881462546	1.8552881462546	Up					0	0	0	0					0	0	0	0
ENSMUSG00000050211	934.931402322312	0.890767980406731	0.256545637296196	3.47216187261954	0.000516284929827669	0.0379418306103552	Pla2g4e	1.85416287550742	1.85416287550742	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063785	459.386901709291	0.890055884840584	0.286172883207221	3.11020343669698	0.00186958530175803	0.0681347428561039	Utp14a	1.8532479105792	1.8532479105792	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024908	2640.06360894813	0.889187518623284	0.237666441954947	3.74132549513172	0.000183052259548516	0.0251859945954153	Ppp6r3	1.85213276593207	1.85213276593207	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024073	1737.23933170738	0.88847686702448	0.256262625602466	3.46705597406449	0.000526192303813916	0.0380313456147123	Birc6	1.85122065564467	1.85122065564467	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030870	777.64471973661	0.887681086419086	0.252065193420153	3.52163293303039	0.00042889756946824	0.0347184430593109	Ubfd1	1.85019981670569	1.85019981670569	Up					0	0	0	0					0	0	0	0
ENSMUSG00000097577	134.060617493683	0.887636690126299	0.298017069382737	2.97847600462887	0.00289685710956151	0.0839918824051575	6230400D17Rik	1.85014288107717	1.85014288107717	Up					0	0	0	0					0	0	0	0
ENSMUSG00000016559	1301.2208678202	0.886679507970831	0.259001765737306	3.42344966431677	0.000618317019513241	0.0409773042619378	H3f3b	1.84891577738939	1.84891577738939	Up					0	0	0	0					0	0	0	0
ENSMUSG00000021215	1111.71339186836	0.886532476618147	0.286965603544011	3.08933358447673	0.00200606056494405	0.0700705154978694	Net1	1.84872735590885	1.84872735590885	Up					0	0	0	0					0	0	0	0
ENSMUSG00000037536	258.20281554435	0.885743270114338	0.246157226051197	3.5982826274217	0.00032032541688553	0.0306952534392233	Fbxo34	1.84771631156895	1.84771631156895	Up					0	0	0	0					0	0	0	0
ENSMUSG00000019564	104.466054630883	0.885159974204453	0.274064788068337	3.22974717198527	0.00123899731447298	0.0580218143007929	Arid3a	1.84696941254291	1.84696941254291	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034243	1673.79313500302	0.88450641951506	0.279012357469033	3.17013349350747	0.00152368918371159	0.0634395284468012	Golgb1	1.84613290717283	1.84613290717283	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029505	827.372078547253	0.883934791024603	0.244436568909192	3.61621337989319	0.00029894398209562	0.0306952534392233	Ep400	1.84540157234648	1.84540157234648	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024423	495.959470732956	0.883462959929897	0.291830910785254	3.02731111503127	0.00246739863893589	0.0763744221098852	Impact	1.84479813540973	1.84479813540973	Up					0	0	0	0					0	0	0	0
ENSMUSG00000006920	1351.23584105325	0.883035138954977	0.283201368069379	3.11804686882251	0.00182053849915461	0.0681347428561039	Ezh1	1.84425115472167	1.84425115472167	Up					0	0	0	0			mmu-miR-93-5p		0	0	1	0
ENSMUSG00000043483	110.901103065778	0.882444012285237	0.288051598918291	3.06349284502861	0.00218769436413225	0.0723894188130847	Gm6863	1.84349565012946	1.84349565012946	Up					0	0	0	0					0	0	0	0
ENSMUSG00000052713	120.486493788812	0.880560514312489	0.291863554773668	3.01702799102594	0.00255266239490274	0.0774934013340106	Zfp608	1.84109046078316	1.84109046078316	Up					0	0	0	0					0	0	0	0
ENSMUSG00000033793	428.701212513759	0.877453862544465	0.299415911628998	2.93055187939279	0.00338360489789874	0.0911608252437511	Atp6v1h	1.83713018299515	1.83713018299515	Up					0	0	0	0					0	0	0	0
ENSMUSG00000036661	65.2786408668294	0.876269405781323	0.287006148044418	3.05313810088037	0.00226461692900806	0.0737763954743785	Dennd3	1.83562251283539	1.83562251283539	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029397	527.816611259673	0.875717635731006	0.258389719910299	3.38913497036574	0.000701134903025609	0.0441017210851562	Rchy1	1.83492059882192	1.83492059882192	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029415	781.033651787706	0.875317162172334	0.243479445383743	3.59503514061634	0.000324347793854947	0.0306952534392233	Sdad1	1.83441131918898	1.83441131918898	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022748	732.281660299587	-0.873306654405282	0.276494483591143	-3.15849576115469	0.00158585615589526	0.0641527035682538	Cmss1	0.545894227099356	1.83185670475682	Down					0	0	0	0					0	0	0	0
ENSMUSG00000048154	3100.20570596749	0.871872126116979	0.264469970464663	3.29667721664254	0.000978358702048641	0.0521309277995497	Kmt2d	1.83003612304395	1.83003612304395	Up					0	0	0	0					0	0	0	0
ENSMUSG00000053950	153.38955015666	0.866794698588697	0.243280522807976	3.56294325819444	0.000366719967822769	0.0323470109216123	Adnp2	1.82360680585916	1.82360680585916	Up					0	0	0	0					0	0	0	0
ENSMUSG00000035247	14156.5453957685	0.86614995246844	0.263073968133609	3.2924198415122	0.000993292084902338	0.0521692352762489	Hectd1	1.82279201084559	1.82279201084559	Up					0	0	0	0					0	0	0	0
ENSMUSG00000075327	150.276344965883	0.865982253507295	0.225164118769546	3.84600467534359	0.000120059472563662	0.0202532144341768	Zbtb2	1.82258014170313	1.82258014170313	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026499	538.2847841581	0.863665852851349	0.250837196820774	3.44313309109592	0.000575016258038602	0.0395037396718896	Acbd3	1.81965614305217	1.81965614305217	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030603	1797.95340450548	0.863424986486366	0.28997224067965	2.97761256202536	0.0029050295080698	0.084064645316367	Psmc4	1.81935236618842	1.81935236618842	Up					0	0	0	0					0	0	0	0
ENSMUSG00000033732	619.434558877821	0.863327818251598	0.241420786553869	3.57602934931604	0.000348852504201679	0.031386154090145	Sf3b3	1.81922983349813	1.81922983349813	Up					0	0	0	0					0	0	0	0
ENSMUSG00000042548	626.62949122611	0.863243384404807	0.260212536281166	3.31745501866233	0.00090841541615873	0.050697093431866	Asxl1	1.81912336603694	1.81912336603694	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029624	359.30437604167	0.86207995319036	0.271205950563627	3.17869114375538	0.00147941638395002	0.0626882904585263	Ptcd1	1.81765696343412	1.81765696343412	Up					0	0	0	0					0	0	0	0
ENSMUSG00000052727	531.781600698129	0.861769363205092	0.294240202563971	2.92879543888206	0.0034027828319632	0.0914256558863546	Map1b	1.81726569205047	1.81726569205047	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034908	1520.75570311787	0.861286364504446	0.281473115017894	3.05992408706491	0.00221393099687721	0.0727119593996509	Sidt2	1.81665739297749	1.81665739297749	Up					0	0	0	0					0	0	0	0
ENSMUSG00000042423	563.403144887891	0.860983296486213	0.287785159755988	2.99175710525253	0.00277376860302836	0.0817385523064577	Fbrs	1.81627580649182	1.81627580649182	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020715	420.797312958967	0.859576691967267	0.264783502264684	3.2463377990522	0.00116900040893362	0.0563144565429507	Ern1	1.81450582970966	1.81450582970966	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030774	547.081479143843	-0.859460349533143	0.262122978922934	-3.27884397264472	0.00104233248748507	0.0531732844560681	Pak1	0.551158684258348	1.81435950944985	Down					0	0	0	0					0	0	0	0
ENSMUSG00000022009	241.224959466598	0.859251266741433	0.264054878104372	3.25406321939563	0.00113766958921625	0.0557251659480967	Nufip1	1.81409658218303	1.81409658218303	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024002	1465.73794398645	0.856613921247277	0.259580413725709	3.29999443699337	0.000966867450268339	0.0518164162427202	Brd4	1.81078331855497	1.81078331855497	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038876	1010.57635485864	0.856463517433394	0.276741813982814	3.09481066524548	0.00196938569173822	0.0693665217417138	Rnf146	1.81059455064938	1.81059455064938	Up					0	0	0	0					0	0	0	0
ENSMUSG00000001767	624.411615529424	0.855884110773773	0.258538242389616	3.31047392781437	0.000931381284267796	0.0511899377599072	Crnkl1	1.80986753636137	1.80986753636137	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030779	1228.33063650541	0.855704981600651	0.287697291286796	2.97432408130539	0.0029363477084837	0.0843135043180667	Rbbp6	1.80964283194354	1.80964283194354	Up					0	0	0	0					0	0	0	0
ENSMUSG00000023852	1127.36422358651	0.855416746809097	0.24632557626239	3.47270778694085	0.000515236001498683	0.0379418306103552	Chd1	1.80928132108509	1.80928132108509	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026663	1149.9232652263	0.854383891647186	0.232770306148803	3.67050207469764	0.000242074504853286	0.0276430463426695	Atf6	1.80798648279363	1.80798648279363	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024949	1631.21025017948	0.854376557998802	0.277536097432299	3.07843399796747	0.00208091619208553	0.0712113557161572	Sf1	1.80797729228346	1.80797729228346	Up					0	0	0	0					0	0	0	0
ENSMUSG00000021271	235.831112192035	0.849079725816278	0.276686135002679	3.0687469244097	0.00214958603709952	0.0719209189090612	Zfp839	1.80135150273633	1.80135150273633	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029822	90.3738357895762	0.848532506972347	0.275305915602769	3.08214411272103	0.00205515314274062	0.0711159636456515	Osbpl3	1.80066837391381	1.80066837391381	Up					0	0	0	0					0	0	0	0
ENSMUSG00000056579	654.320529886752	0.847841356751272	0.270207636263235	3.13774017816916	0.0017025572315045	0.0668636563536623	Tug1	1.79980593642791	1.79980593642791	Up					0	0	0	0					0	0	0	0
ENSMUSG00000005312	3085.91789731925	0.846796652581988	0.234169956031315	3.61616266635311	0.000299002524359685	0.0306952534392233	Ubqln1	1.79850310797482	1.79850310797482	Up					0	0	0	0					0	0	0	0
ENSMUSG00000041313	103.472620519636	0.846733629681632	0.275799744256179	3.07010302698154	0.00213984941198108	0.0719209189090612	Slc7a1	1.79842454361905	1.79842454361905	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029471	81.8965783833419	-0.846720969820924	0.285384832214602	-2.96694454029082	0.00300775207478897	0.0855799094010769	Camkk2	0.556047112865185	1.79840876224899	Down					0	0	0	0					0	0	0	0
ENSMUSG00000000282	326.20840416487	0.845725186987057	0.229995024369184	3.67714557872137	0.000235858448417952	0.0275694383209803	Mnt	1.79716788553558	1.79716788553558	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034998	573.524461700905	0.843912740089536	0.264926761683653	3.18545674557878	0.00144525707103062	0.0621091862699778	Foxn2	1.79491153469218	1.79491153469218	Up					0	0	0	0			mmu-miR-25-3p		0	0	1	0
ENSMUSG00000022515	214.156908849201	0.843534733814292	0.252462711514442	3.34122504172676	0.000834095865137918	0.0483677856170797	Anks3	1.79444130437634	1.79444130437634	Up					0	0	0	0					0	0	0	0
ENSMUSG00000069206	196.493514320644	0.843438504630157	0.275334787439347	3.0633197950548	0.0021889599813669	0.0723894188130847	Zfp874a	1.79432161736069	1.79432161736069	Up					0	0	0	0					0	0	0	0
ENSMUSG00000005102	188.829732580601	0.842081302960605	0.25017027075594	3.36603266413746	0.000762576777280686	0.0454636636896859	Eif2ak4	1.79263442005786	1.79263442005786	Up					0	0	0	0					0	0	0	0
ENSMUSG00000005699	65.1176758139671	-0.84200560609911	0.256599611902236	-3.28139859548935	0.00103293658809403	0.0530278601485637	Pard6a	0.557867493367871	1.79254036467147	Down					0	0	0	0					0	0	0	0
ENSMUSG00000061315	19496.7956880725	0.841532098493243	0.264839263173004	3.1775201622711	0.00148540361443042	0.0626882904585263	Naca	1.79195213070781	1.79195213070781	Up					0	0	0	0					0	0	0	0
ENSMUSG00000000532	2626.71270885647	0.841487904996063	0.276988516410619	3.03798841880003	0.00238163107398127	0.075013844631736	Acvr1b	1.79189723939934	1.79189723939934	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000033105	117.324019757656	0.841076854618752	0.266813706459238	3.15230002903635	0.00161989733700248	0.0646434837844134	Lss	1.79138676761169	1.79138676761169	Up					0	0	0	0					0	0	0	0
ENSMUSG00000035125	58.4723045032725	-0.839836391105202	0.27054495153279	-3.1042397440686	0.00190768679994114	0.0684745798049836	Gcfc2	0.558706925627128	1.78984715265081	Down					0	0	0	0					0	0	0	0
ENSMUSG00000104960	285.984740851871	0.838280343106338	0.266039188903259	3.15096563991993	0.00162731633067121	0.0646821794743804	Snhg8	1.78791771740324	1.78791771740324	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028437	1127.99105112992	0.83727024863805	0.251979505293479	3.32277122166299	0.000891279793537233	0.050697093431866	Ubap1	1.78666635542148	1.78666635542148	Up					0	0	0	0					0	0	0	0
ENSMUSG00000003812	96.3623647210536	0.836319700411906	0.268805765314624	3.11124167829152	0.00186302395809353	0.0681347428561039	Dnase2a	1.78548956259544	1.78548956259544	Up					0	0	0	0					0	0	0	0
ENSMUSG00000009210	51.1458704658222	-0.836123914576485	0.267900658765821	-3.12102224170849	0.00180224421632545	0.0681347428561039	Prr29	0.560146493466357	1.78524727310475	Down					0	0	0	0					0	0	0	0
ENSMUSG00000031095	750.204067534593	0.835942952711324	0.270205366721616	3.09373186348504	0.00197656037027585	0.0693665217417138	Cul4b	1.78502335785816	1.78502335785816	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000029670	178.136123384553	0.834587134142429	0.27638257732916	3.0196806984272	0.00253041298229773	0.0774515066437315	Ing3	1.78334661337146	1.78334661337146	Up					0	0	0	0					0	0	0	0
ENSMUSG00000113258	128.097738044673	0.833781388707291	0.241297740042174	3.45540488096392	0.000549467028591578	0.0386889501961488	Gm7446	1.78235089205407	1.78235089205407	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022637	671.012238303378	0.833684653014575	0.277054987226608	3.00909455325087	0.00262027554241544	0.0789005891017388	Cblb	1.78223138573916	1.78223138573916	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038806	350.210934539739	0.830771273701015	0.242161918733529	3.4306437529312	0.00060215082686703	0.0404476426463397	Sde2	1.7786359780139	1.7786359780139	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029169	1513.47333268981	0.830308467712483	0.23552388864536	3.52536837128534	0.000422894281648242	0.0347184430593109	Dhx15	1.77806549614459	1.77806549614459	Up					0	0	0	0					0	0	0	0
ENSMUSG00000059796	1626.93852193715	0.830242789893208	0.252823408567776	3.28388417273727	0.00102386992636571	0.0530278601485637	Eif4a1	1.77798455263062	1.77798455263062	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024104	1106.73994220378	0.827312930070895	0.244034028587384	3.39015396688684	0.000698533793984062	0.0441017210851562	Washc2	1.77437744273819	1.77437744273819	Up					0	0	0	0					0	0	0	0
ENSMUSG00000025283	370.111778576742	0.826045607161087	0.261003448434563	3.16488388224567	0.00155144853268318	0.0637648098711419	Sat1	1.77281944071438	1.77281944071438	Up					0	0	0	0					0	0	0	0
ENSMUSG00000018593	2703.34627840429	-0.826027708477901	0.275786368184357	-2.9951723644503	0.00274289796131747	0.0814366404715156	Sparc	0.564080234869142	1.77279744650508	Down					0	0	0	0				mmu-miR-382-5p	0	0	0	1
ENSMUSG00000032267	1843.7201906397	0.823390152328889	0.238350631801193	3.45453312251203	0.00055124649931378	0.0386889501961488	Usp28	1.76955935318256	1.76955935318256	Up					0	0	0	0			mmu-miR-25-3p		0	0	1	0
ENSMUSG00000038975	876.437649032808	0.823032996824524	0.232396114799166	3.54150927839641	0.000397844866071069	0.034337250214099	Rabggtb	1.76912133293471	1.76912133293471	Up					0	0	0	0					0	0	0	0
ENSMUSG00000036904	95.1854025275611	0.821502547159744	0.275759004062533	2.97905974077805	0.00289134399995544	0.0839918824051575	Fzd8	1.76724559657988	1.76724559657988	Up					0	0	0	0					0	0	0	0
ENSMUSG00000036721	270.468099439477	0.821328149984914	0.256188304556143	3.20595489871366	0.00134615085699268	0.059323770703507	Zscan12	1.767031979701	1.767031979701	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038773	1155.66411628976	0.818006179766044	0.250263155741833	3.26858413233582	0.00108087037975115	0.0542078404979927	Kdm3b	1.76296786744883	1.76296786744883	Up					0	0	0	0					0	0	0	0
ENSMUSG00000033326	759.516675285871	0.817205806059002	0.249520764442422	3.27510140442671	0.00105624052170068	0.0535149847940157	Kdm4a	1.76199008506541	1.76199008506541	Up					0	0	0	0					0	0	0	0
ENSMUSG00000081788	201.303502368513	0.817092286289176	0.277761933692597	2.9417000214056	0.00326415960823835	0.0895980993673993	Gm5898	1.7618514467295	1.7618514467295	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026437	185.919310833382	0.816140347613074	0.237198749314791	3.4407447339866	0.000580115543851259	0.0395037396718896	Cdk18	1.76068930138361	1.76068930138361	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063049	398.286826373415	0.81482120592157	0.251287122050326	3.24259038534567	0.00118448370549412	0.056539101633634	Ing2	1.75908013445913	1.75908013445913	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063808	352.238174577832	0.813316532138808	0.258238558534449	3.14947750930197	0.00163562697779422	0.0647490199609474	Gpatch1	1.75724643995732	1.75724643995732	Up					0	0	0	0					0	0	0	0
ENSMUSG00000005362	1039.18869049977	0.812741475277787	0.221917783211268	3.66235397414748	0.000249908212813206	0.0281052077213034	Crbn	1.75654614278817	1.75654614278817	Up					0	0	0	0					0	0	0	0
ENSMUSG00000003199	417.669515217263	-0.812347546211377	0.256391791266159	-3.1683835983972	0.00153289118566378	0.0635636023775945	Mpnd	0.569454490114194	1.75606658189572	Down					0	0	0	0					0	0	0	0
ENSMUSG00000039844	7956.31432906926	0.809200503103416	0.278557749807247	2.90496496207109	0.0036729421420549	0.0964841855786287	Rapgef1	1.75224013632431	1.75224013632431	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024528	385.736487514159	0.807828621379692	0.25801585043308	3.13092633659424	0.00174255863661978	0.0673653202099496	Srfbp1	1.7505746952052	1.7505746952052	Up					0	0	0	0					0	0	0	0
ENSMUSG00000061374	525.506924575642	0.807252907202687	0.273041294067629	2.95652315141292	0.00311128873195882	0.0871697011256775	Fiz1	1.74987625958412	1.74987625958412	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038697	348.404594585035	0.806722641548768	0.23725625644894	3.40021651535407	0.000673325138971892	0.0428361093746656	Taf5l	1.74923320699991	1.74923320699991	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020032	1009.76650233753	0.80637806195959	0.274310183519388	2.93965776849329	0.00328574944407947	0.0896326566323942	Nuak1	1.7488154623853	1.7488154623853	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030905	81.2108761548249	-0.806309398704468	0.222288489323404	-3.62731062304976	0.000286388682985793	0.0303674285637436	Crym	0.571842836699463	1.74873223169456	Down					0	0	0	0					0	0	0	0
ENSMUSG00000027884	872.551841371302	0.805210204411797	0.245776526076117	3.27618840280305	0.00105218345691685	0.0534919980066116	Clcc1	1.74740037405596	1.74740037405596	Up					0	0	0	0					0	0	0	0
ENSMUSG00000001687	2014.26045566393	0.804389142480769	0.253411325346386	3.17424306660823	0.00150227828203749	0.0631765470165625	Ubl3	1.74640618214466	1.74640618214466	Up					0	0	0	0					0	0	0	0
ENSMUSG00000007817	889.982791762979	0.803614621010956	0.277622885154042	2.89462671841718	0.00379609655494129	0.0980053101880059	Zmiz1	1.74546886273531	1.74546886273531	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000016487	1601.38455438862	0.803364330920277	0.22908643966242	3.50681747948114	0.000453500095445774	0.0358487455868206	Ppfibp1	1.74516607132506	1.74516607132506	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024238	1287.17983869151	0.802329324428432	0.257886136280378	3.11117664563452	0.00186343432114624	0.0681347428561039	Zeb1	1.74391451753066	1.74391451753066	Up					0	0	0	0					0	0	0	0
ENSMUSG00000049091	941.621303033568	0.801505618473235	0.25798457009433	3.1067967288903	0.00189126395609627	0.0683109815772483	Sephs2	1.7429191146672	1.7429191146672	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024854	247.628635649642	0.800797206510389	0.263420457379866	3.039996264814	0.00236581082666207	0.074883713692534	Pold4	1.74206349263699	1.74206349263699	Up					0	0	0	0					0	0	0	0
ENSMUSG00000041341	670.886493796613	0.800264982171937	0.262717297160367	3.04610694012828	0.00231825365775287	0.07432932084091	Atg2b	1.741420946871	1.741420946871	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031578	454.672896425081	0.799834477526533	0.262860422678234	3.04281058889419	0.00234379808690254	0.0747638101646412	Mak16	1.740901379019	1.740901379019	Up					0	0	0	0					0	0	0	0
ENSMUSG00000042396	375.451188888554	0.798959296497974	0.229961365229225	3.474319678445	0.000512150467815456	0.0379418306103552	Rbm7	1.73984561755976	1.73984561755976	Up					0	0	0	0					0	0	0	0
ENSMUSG00000002028	1317.84643892391	0.798523764384561	0.257801061133883	3.09744172841037	0.00195198768404587	0.069158131669835	Kmt2a	1.73932045856926	1.73932045856926	Up					0	0	0	0					0	0	0	0
ENSMUSG00000041695	1710.11666109229	0.797749612144447	0.268756393717736	2.96830003226748	0.00299451875364618	0.0854877517266877	Kcnj2	1.73838738706827	1.73838738706827	Up					0	0	0	0					0	0	0	0
ENSMUSG00000017478	1177.394362125	0.797690814208222	0.201408088540984	3.96056990554231	7.47710994971326e-05	0.016086622783115	Zc3h18	1.73831653944978	1.73831653944978	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026110	190.54182107423	0.797690416444101	0.26578439231214	3.00126884616793	0.00268857077682329	0.0801442433372325	Mgat4a	1.73831606018019	1.73831606018019	Up					0	0	0	0					0	0	0	0
ENSMUSG00000055850	509.553750085436	0.795869092232436	0.244335329195971	3.25728209199785	0.00112484586352621	0.0552925061061145	Rnf181	1.73612291512601	1.73612291512601	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000028820	2468.78548258792	0.795829851429097	0.267724666305503	2.97256828222532	0.00295319513481611	0.0845660472112283	Sfpq	1.73607569382876	1.73607569382876	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027284	654.695843182403	0.79570998717971	0.244263483558162	3.25758879546251	0.00112363098120443	0.0552925061061145	Cdan1	1.73593146046017	1.73593146046017	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020482	857.582407481642	0.794369772819112	0.240256041381663	3.30634671349305	0.000945210511130136	0.0512104015975433	Ccdc117	1.73431958829587	1.73431958829587	Up					0	0	0	0				mmu-miR-539-5p	0	0	0	1
ENSMUSG00000053293	549.061906802387	0.793409126746832	0.257794630955862	3.07767901839148	0.00208619491191644	0.0712113557161572	Pom121	1.7331651428413	1.7331651428413	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
